Company,Ticker,Earning Time,Earning Score,Starting Week,Earning Date,Market Time,Left-day Open,Right-day Open,Left-day Close,Right-day Close,Left-day High,Right-day High,Left-day Low,Right-day Low,Close diff,Hi-lo diff,Change,Predict,DIFF,True Label
Ethan Allen,ETH,Tue after market,33,2020-08-03,2020-08-04,AFH,11.14,12.18,12.72,12.1,12.74,12.81,11.07,11.35,-4.874213836477992,15.718157181571812,BEAR,NEUTRAL,15.718157181571812,BULL
Monster,MNST,Tue after market,-11,2020-08-03,2020-08-04,AFH,77.48,82.03,78.01,83.1,78.25,83.96,77.21,81.31,6.5248045122419995,8.742390882010099,BULL,NEUTRAL,8.742390882010099,BULL
Wayfair,W,Wed before market,52,2020-08-03,2020-08-05,PREMARKET,287.5,284.01,290.85,301.4,294.88,304.41,274.64,280.0,3.6272992951693173,10.839644625691825,BULL,BULL,10.839644625691825,BULL
Jack in the Box,JACK,Wed after market,-52,2020-08-03,2020-08-05,AFH,84.61,84.32,81.62,81.12,85.02,86.39,80.97,79.82,-0.6125949522175933,6.693837223663079,NEUTRAL,BEAR,6.693837223663079,BULL
Square,SQ,Wed after market,7,2020-08-03,2020-08-05,AFH,153.16,149.76,146.55,154.0,158.43,155.89,146.2,149.12,5.083589218696671,6.62790697674418,BULL,NEUTRAL,6.62790697674418,BULL
Etsy,ETSY,Wed after market,58,2020-08-03,2020-08-05,AFH,131.82,133.68,135.52,130.66,136.29,138.95,130.36,126.57,-3.586186540732006,6.589444614912532,BEAR,BULL,6.589444614912532,BULL
Carvana,CVNA,Wed after market,12,2020-08-03,2020-08-05,AFH,168.94,173.0,174.12,222.99,177.29,225.45,167.27,172.93,28.066850447966928,34.78208883840497,BULL,NEUTRAL,34.78208883840497,BULL
CVS,CVS,Wed before market,-39,2020-08-03,2020-08-05,PREMARKET,62.0,63.75,63.21,62.64,63.62,63.81,61.93,62.15,-0.9017560512577183,3.035685451316006,NEUTRAL,NEUTRAL,3.035685451316006,BULL
Wendy's,WEN,Wed before market,-26,2020-08-03,2020-08-05,PREMARKET,22.96,23.44,23.47,22.07,23.5,23.55,22.89,21.75,-5.965061780997017,2.8833551769331667,BEAR,NEUTRAL,2.8833551769331667,BULL
BMW,BMWYY,Wed before market,-20,2020-08-03,2020-08-05,PREMARKET,21.85,21.4,22.29,21.57,22.38,21.69,21.83,21.37,-3.2301480484522194,-0.6413192853870653,BEAR,NEUTRAL,-0.6413192853870653,NEUTRAL
Godaddy,GDDY,Wed after market,8,2020-08-03,2020-08-05,AFH,73.48,83.58,74.45,79.0,74.48,85.46,72.26,76.7,6.1114842175957085,18.267367838361448,BULL,NEUTRAL,18.267367838361448,BULL
Sonos,SONO,Wed after market,49,2020-08-03,2020-08-05,AFH,16.88,15.46,17.5,14.29,17.68,15.59,16.83,14.14,-18.34285714285715,-7.367795603089711,BEAR,NEUTRAL,-7.367795603089711,BEAR
Arlo Technologies,ARLO,Wed after market,0,2020-08-03,2020-08-05,AFH,5.48,5.62,4.97,6.36,5.5,6.58,4.85,5.36,27.967806841046293,35.67010309278351,BULL,NEUTRAL,35.67010309278351,BULL
Boot Barn,BOOT,Wed after market,-9,2020-08-03,2020-08-05,AFH,22.9,22.29,22.42,22.38,24.18,22.44,21.56,21.53,-0.1784121320249854,4.081632653061229,NEUTRAL,NEUTRAL,4.081632653061229,BULL
Amerco,UHAL,Wed after market,-24,2020-08-03,2020-08-05,AFH,323.62,339.29,332.33,339.88,336.72,342.02,318.85,328.85,2.271838233081569,7.266739846322712,BULL,NEUTRAL,7.266739846322712,BULL
Fiesta Group,FRGI,Wed after market,-26,2020-08-03,2020-08-05,AFH,6.62,8.35,6.55,9.02,6.75,9.15,6.41,7.74,37.70992366412214,42.74570982839314,BULL,NEUTRAL,42.74570982839314,BULL
Roku,ROKU,Wed after market,38,2020-08-03,2020-08-05,AFH,164.85,159.57,165.42,153.87,169.14,160.5,163.75,150.05,-6.982227058396795,-1.984732824427482,BEAR,NEUTRAL,-1.984732824427482,NEUTRAL
Hostess,TWNK,Wed after market,-41,2020-08-03,2020-08-05,AFH,13.28,13.28,13.01,13.36,13.28,13.5,12.98,13.0,2.690238278247503,4.006163328197232,BULL,NEUTRAL,4.006163328197232,BULL
YETI,YETI,Thu before market,29,2020-08-03,2020-08-06,PREMARKET,51.08,52.64,51.63,50.8,52.21,55.04,50.74,50.52,-1.607592484989362,8.47457627118644,NEUTRAL,NEUTRAL,8.47457627118644,BULL
Turtle Beach,HEAR,Thu before market,75,2020-08-03,2020-08-06,PREMARKET,19.43,20.78,19.86,18.31,20.22,20.94,19.32,18.04,-7.804632426988922,8.385093167701863,BEAR,BULL,8.385093167701863,BULL
GoPro,GPRO,Thu after market,9,2020-08-03,2020-08-06,AFH,5.62,5.27,5.56,4.94,5.7,5.49,5.55,4.77,-11.151079136690633,-1.08108108108107,BEAR,NEUTRAL,-1.08108108108107,NEUTRAL
Dropbox,DBX,Thu after market,-7,2020-08-03,2020-08-06,AFH,23.4,22.01,23.27,20.69,23.5,22.2,22.8,20.52,-11.087236785560805,-2.6315789473684292,BEAR,NEUTRAL,-2.6315789473684292,BEAR
Uber,UBER,Thu after market,-9,2020-08-03,2020-08-06,AFH,33.27,33.09,34.71,32.9,34.79,33.7,33.21,32.45,-5.214635551714208,1.475459199036444,BEAR,NEUTRAL,1.475459199036444,NEUTRAL
Yelp,YELP,Thu after market,-13,2020-08-03,2020-08-06,AFH,26.6,26.29,26.71,21.92,27.31,26.29,26.11,21.86,-17.933358292774237,0.689391037916498,BEAR,NEUTRAL,0.689391037916498,NEUTRAL
Papa John's,PZZA,Thu before market,-29,2020-08-03,2020-08-06,PREMARKET,97.28,96.11,98.2,96.61,98.58,98.39,95.61,91.65,-1.61914460285133,2.9076456437611142,NEUTRAL,NEUTRAL,2.9076456437611142,BULL
Chuy's,CHUY,Thu after market,-34,2020-08-03,2020-08-06,AFH,16.86,19.43,17.74,18.7,17.9,19.63,16.58,17.7,5.411499436302147,18.395657418576604,BULL,NEUTRAL,18.395657418576604,BULL
Groupon,GRPN,Thu after market,-49,2020-08-03,2020-08-06,AFH,16.44,22.0,16.45,25.77,17.1,26.45,16.35,21.33,56.6565349544073,61.77370030581037,BULL,NEUTRAL,61.77370030581037,BULL
Priceline,BKNG,Thu after market,-89,2020-08-03,2020-08-06,AFH,1702.0,1813.4,1751.79,1754.48,1765.98,1821.45,1700.73,1742.0,0.15355721861638472,7.098128450724106,NEUTRAL,BEAR,7.098128450724106,BULL
Toyota,TM,Thu before market,9,2020-08-03,2020-08-06,PREMARKET,121.85,124.67,121.03,124.44,122.01,125.56,120.77,123.72,2.8174832686110873,3.966216775689335,BULL,NEUTRAL,3.966216775689335,BULL
Callaway,ELY,Thu after market,21,2020-08-03,2020-08-06,AFH,20.0,18.34,19.65,18.49,20.32,19.24,19.45,18.14,-5.903307888040709,-1.0796915167095134,BEAR,NEUTRAL,-1.0796915167095134,NEUTRAL
Adidas,ADDYY,Thu before market,5,2020-08-03,2020-08-06,PREMARKET,140.22,143.48,140.8,144.87,141.94,144.87,139.93,143.02,2.890624999999991,3.530336596869854,BULL,NEUTRAL,3.530336596869854,BULL
Wix,WIX,Thu before market,5,2020-08-03,2020-08-06,PREMARKET,304.89,266.81,309.59,307.98,316.07,319.34,298.74,265.0,-0.5200426370360667,6.895628305549972,NEUTRAL,NEUTRAL,6.895628305549972,BULL
Restaurant Brands,QSR,Thu before market,-19,2020-08-03,2020-08-06,PREMARKET,56.07,54.82,55.82,53.36,56.72,55.05,55.64,53.33,-4.4070225725546415,-1.060388209920926,BEAR,NEUTRAL,-1.060388209920926,NEUTRAL
Hilton,HLT,Thu before market,-51,2020-08-03,2020-08-06,PREMARKET,79.61,79.3,80.0,82.7,80.03,83.6,77.83,78.03,3.3749999999999947,7.413593729924184,BULL,BEAR,7.413593729924184,BULL
Tilray,TLRY,Mon after market,-64,2020-08-10,2020-08-10,AFH,7.75,7.14,7.97,6.93,8.17,7.27,7.5,6.83,-13.048933500627358,-3.066666666666673,BEAR,BEAR,-3.066666666666673,BEAR
IHG Hotels,IHG,Tue before market,-43,2020-08-10,2020-08-11,PREMARKET,51.88,54.63,52.8,54.64,52.9,55.75,51.87,54.43,3.4848484848484906,7.480239059186422,BULL,NEUTRAL,7.480239059186422,BULL
Canada Goose,GOOS,Tue before market,16,2020-08-10,2020-08-11,PREMARKET,24.21,22.6,24.81,23.51,24.92,24.45,23.94,22.59,-5.239822652156379,2.130325814536338,BEAR,NEUTRAL,2.130325814536338,BULL
Revolve,RVLV,Wed after market,-44,2020-08-10,2020-08-12,AFH,18.6,23.76,19.5,23.8,19.69,24.0,18.2,21.55,22.05128205128206,31.868131868131865,BULL,NEUTRAL,31.868131868131865,BULL
Lyft,LYFT,Wed after market,-40,2020-08-10,2020-08-12,AFH,30.99,29.69,30.52,28.88,31.62,29.88,30.35,28.73,-5.373525557011794,-1.5485996705107197,BEAR,NEUTRAL,-1.5485996705107197,NEUTRAL
Brinker,EAT,Wed before market,-47,2020-08-10,2020-08-12,PREMARKET,30.99,31.83,30.16,34.54,32.1,34.97,30.01,29.73,14.522546419098138,16.5278240586471,BULL,NEUTRAL,16.5278240586471,BULL
Farfetch,FTCH,Thu after market,22,2020-08-10,2020-08-13,AFH,25.97,28.94,26.35,28.56,27.03,31.88,25.63,28.42,8.387096774193537,24.385485758876314,BULL,NEUTRAL,24.385485758876314,BULL
Coach,TPR,Thu before market,-80,2020-08-10,2020-08-13,PREMARKET,15.6,16.02,15.5,15.34,15.72,16.02,14.92,14.95,-1.0322580645161339,7.372654155495972,NEUTRAL,BEAR,7.372654155495972,BULL
Advance Auto,AAP,Tue before market,43,2020-08-17,2020-08-18,PREMARKET,158.55,168.87,159.46,161.29,159.93,168.87,157.46,158.19,1.1476232283958332,7.246284770735412,NEUTRAL,NEUTRAL,7.246284770735412,BULL
Home Depot,HD,Tue before market,-55,2020-08-17,2020-08-18,PREMARKET,276.76,281.13,280.49,277.34,281.45,282.77,275.95,275.43,-1.1230346892937448,2.47146222141692,NEUTRAL,BEAR,2.47146222141692,BULL
Kohl's,KSS,Tue before market,-14,2020-08-17,2020-08-18,PREMARKET,23.27,20.67,23.15,19.75,23.51,20.82,22.38,19.1,-14.686825053995678,-6.97050938337801,BEAR,NEUTRAL,-6.97050938337801,BEAR
Wal-Mart,WMT,Tue before market,-57,2020-08-17,2020-08-18,PREMARKET,132.3,134.09,133.53,132.65,134.05,135.53,131.8,131.13,-0.6590279337976401,2.8300455235204858,NEUTRAL,BEAR,2.8300455235204858,BULL
Pandora Jewelry,PANDY,Tue before market,-3,2020-08-17,2020-08-18,PREMARKET,17.43,16.24,17.1,15.98,17.45,16.24,17.1,15.88,-6.549707602339183,-5.029239766081883,BEAR,NEUTRAL,-5.029239766081883,BEAR
Lowe's,LOW,Wed before market,-34,2020-08-17,2020-08-19,PREMARKET,157.57,158.76,155.71,156.07,158.36,160.62,154.81,154.08,0.23119902382633395,3.75298753310509,NEUTRAL,NEUTRAL,3.75298753310509,BULL
TJX,TJX,Wed before market,-16,2020-08-17,2020-08-19,PREMARKET,58.36,53.42,56.82,53.76,58.36,54.21,56.74,51.67,-5.38542766631468,-4.458935495241456,BEAR,NEUTRAL,-4.458935495241456,BEAR
Target,TGT,Wed before market,-57,2020-08-17,2020-08-19,PREMARKET,135.06,146.38,134.95,152.02,136.0,152.49,132.75,144.45,12.649129307150808,14.870056497175144,BULL,BEAR,14.870056497175144,BULL
Nvidia,NVDA,Wed after market,-16,2020-08-17,2020-08-19,AFH,122.82,119.61,121.24,121.27,123.01,123.61,120.84,118.65,0.024744308808966053,2.2922873220787787,NEUTRAL,NEUTRAL,2.2922873220787787,BULL
L Brands,LB,Wed after market,-40,2020-08-17,2020-08-19,AFH,27.7,29.17,28.34,29.43,28.49,31.18,27.49,28.66,3.8461538461538547,13.42306293197526,BULL,NEUTRAL,13.42306293197526,BULL
Alibaba,BABA,Thu before market,9,2020-08-17,2020-08-20,PREMARKET,260.89,256.89,260.59,257.97,261.29,258.88,257.38,254.18,-1.005410798572448,0.5827958660346466,NEUTRAL,NEUTRAL,0.5827958660346466,NEUTRAL
Ross Stores,ROST,Thu after market,25,2020-08-17,2020-08-20,AFH,88.46,87.19,87.05,86.81,89.29,89.36,86.82,85.96,-0.2757036186099904,2.925593181294639,NEUTRAL,NEUTRAL,2.925593181294639,BULL
Footlocker,FL,Fri before market,49,2020-08-17,2020-08-21,PREMARKET,26.73,28.46,26.81,27.19,27.41,28.89,26.53,27.07,1.4173815740395446,8.89558989822843,NEUTRAL,NEUTRAL,8.89558989822843,BULL
Deere,DE,Fri before market,-30,2020-08-17,2020-08-21,PREMARKET,188.07,194.54,188.95,197.25,189.89,200.66,187.25,193.79,4.3926964805504065,7.161548731642187,BULL,NEUTRAL,7.161548731642187,BULL
Nordstrom,JWN,Tue after market,-47,2020-08-24,2020-08-25,AFH,15.63,15.03,15.54,14.69,15.97,15.62,15.08,14.45,-5.469755469755466,3.5809018567639184,BEAR,NEUTRAL,3.5809018567639184,BULL
Urban Outfitters,URBN,Tue after market,-23,2020-08-24,2020-08-25,AFH,20.09,25.0,20.8,25.25,21.09,26.9,19.67,24.56,21.39423076923077,36.75648195221146,BULL,NEUTRAL,36.75648195221146,BULL
Best Buy,BBY,Tue before market,-20,2020-08-24,2020-08-25,PREMARKET,115.61,110.92,114.7,110.08,116.76,111.27,112.19,106.13,-4.027898866608548,-0.8200374364916718,BEAR,NEUTRAL,-0.8200374364916718,NEUTRAL
The Children's Place,PLCE,Tue before market,-25,2020-08-24,2020-08-25,PREMARKET,22.2,19.63,23.31,18.92,23.76,20.78,21.05,17.78,-18.833118833118824,-1.282660332541563,BEAR,NEUTRAL,-1.282660332541563,NEUTRAL
Smuckers,SJM,Tue before market,-58,2020-08-24,2020-08-25,PREMARKET,108.99,116.5,109.69,117.23,110.31,119.84,107.54,113.82,6.873917403591956,11.437604612237307,BULL,BEAR,11.437604612237307,BULL
Autodesk,ADSK,Tue after market,7,2020-08-24,2020-08-25,AFH,249.02,246.66,252.24,248.21,254.35,253.26,246.4,237.19,-1.5976847446875997,2.7840909090909083,NEUTRAL,NEUTRAL,2.7840909090909083,BULL
Salesforce,CRM,Tue after market,-40,2020-08-24,2020-08-25,AFH,213.22,251.96,216.05,272.32,218.35,277.97,210.8,249.47,26.04489701457995,31.86432637571157,BULL,NEUTRAL,31.86432637571157,BULL
Intuit,INTU,Tue after market,-3,2020-08-24,2020-08-25,AFH,330.52,354.74,334.42,340.3,335.36,357.86,327.99,336.06,1.7582680461694755,9.106984969053933,NEUTRAL,NEUTRAL,9.106984969053933,BULL
Express,EXPR,Wed before market,0,2020-08-24,2020-08-26,PREMARKET,1.07,1.03,1.13,1.08,1.16,1.13,1.05,1.03,-4.424778761061932,7.619047619047614,BEAR,NEUTRAL,7.619047619047614,BULL
Burlington,BURL,Thu before market,-2,2020-08-24,2020-08-27,PREMARKET,194.5,195.03,196.43,201.94,196.6,207.0,192.8,193.68,2.8050705085781225,7.365145228215764,BULL,NEUTRAL,7.365145228215764,BULL
Gap,GPS,Thu after market,1,2020-08-24,2020-08-27,AFH,16.92,17.18,17.18,17.34,17.67,17.74,16.91,16.67,0.93131548311991,4.908338261383793,NEUTRAL,NEUTRAL,4.908338261383793,BULL
Dollar General,DG,Thu before market,-79,2020-08-24,2020-08-27,PREMARKET,197.27,204.48,202.58,199.85,203.15,205.45,197.09,198.07,-1.3476157567380853,4.241716982089394,NEUTRAL,BEAR,4.241716982089394,BULL
Ollie's,OLLI,Thu after market,-17,2020-08-24,2020-08-27,AFH,110.76,102.6,106.99,97.12,111.82,104.77,106.94,96.61,-9.225161230021484,-2.029175238451475,BEAR,NEUTRAL,-2.029175238451475,BEAR
Ulta,ULTA,Thu after market,-48,2020-08-24,2020-08-27,AFH,222.49,253.95,223.95,237.02,226.14,256.6,219.61,234.55,5.83612413485155,16.843495287099852,BULL,NEUTRAL,16.843495287099852,BULL
Dollar Tree,DLTR,Thu before market,-80,2020-08-24,2020-08-27,PREMARKET,102.59,99.57,104.24,96.72,104.64,101.86,102.28,96.54,-7.214121258633921,-0.410637465780217,BEAR,BEAR,-0.410637465780217,NEUTRAL
Abercrombie,ANF,Thu before market,-10,2020-08-24,2020-08-27,PREMARKET,11.18,12.61,11.13,12.03,11.57,13.2,10.96,11.89,8.086253369272223,20.43795620437954,BULL,NEUTRAL,20.43795620437954,BULL
Zoom,ZM,Mon after market,-90,2020-08-31,2020-08-31,AFH,304.01,439.51,325.1,457.69,325.9,478.0,301.27,410.68,40.7843740387573,58.66166561556081,BULL,BEAR,58.66166561556081,BULL
Build-A-Bear,BBW,Tue before market,-33,2020-08-31,2020-09-01,PREMARKET,2.5,2.92,2.58,3.13,2.65,3.14,2.45,2.83,21.317829457364333,28.163265306122454,BULL,NEUTRAL,28.163265306122454,BULL
Shoe Carnival,SCVL,Tue after market,-2,2020-08-31,2020-09-01,AFH,16.6,15.0,17.83,17.76,18.07,17.86,16.39,14.42,-0.39259674705550696,8.968883465527755,NEUTRAL,NEUTRAL,8.968883465527755,BULL
HR Block,HRB,Tue after market,-3,2020-08-31,2020-09-01,AFH,13.59,13.51,13.85,14.0,13.88,14.22,13.49,13.09,1.0830324909747224,5.4114158636026755,NEUTRAL,NEUTRAL,5.4114158636026755,BULL
At Home,HOME,Tue after market,-60,2020-08-31,2020-09-01,AFH,20.0,18.27,23.33,17.26,23.92,18.85,19.67,16.48,-26.01800257179596,-4.168784951703097,BEAR,BEAR,-4.168784951703097,BEAR
Macy's,M,Wed before market,-21,2020-08-31,2020-09-02,PREMARKET,6.88,7.45,7.01,7.05,7.15,7.79,6.76,6.78,0.5706134094151327,15.236686390532551,NEUTRAL,NEUTRAL,15.236686390532551,BULL
Lands End,LE,Wed before market,-42,2020-08-31,2020-09-02,PREMARKET,13.41,15.29,14.77,14.42,14.88,15.51,13.25,14.09,-2.3696682464455,17.05660377358491,BEAR,NEUTRAL,17.05660377358491,BULL
Guess,GES,Wed before market,-62,2020-08-31,2020-09-02,PREMARKET,11.01,13.57,11.68,13.04,11.73,14.34,10.91,12.74,11.64383561643836,31.439046746104495,BULL,BEAR,31.439046746104495,BULL
Five Below,FIVE,Wed after market,2,2020-08-31,2020-09-02,AFH,117.41,128.66,117.08,127.16,117.69,129.5,112.43,121.35,8.609497779296206,15.182780396691275,BULL,NEUTRAL,15.182780396691275,BULL
Tilly's,TLYS,Thu after market,-26,2020-08-31,2020-09-03,AFH,6.31,6.62,6.5,6.88,6.55,7.05,6.1,6.62,5.846153846153834,15.573770491803284,BULL,NEUTRAL,15.573770491803284,BULL
Designer Brands,DBI,Thu before market,-59,2020-08-31,2020-09-03,PREMARKET,7.79,6.92,8.26,6.69,8.3,6.93,7.79,6.11,-19.00726392251816,-11.039794608472409,BEAR,BEAR,-11.039794608472409,BEAR
Signet Jewelers,SIG,Thu before market,-22,2020-08-31,2020-09-03,PREMARKET,18.35,19.41,18.54,17.82,18.75,19.53,17.39,16.51,-3.8834951456310662,12.305922944220814,BEAR,NEUTRAL,12.305922944220814,BULL
Campbell Soup,CPB,Thu before market,-58,2020-08-31,2020-09-03,PREMARKET,50.14,48.24,50.87,47.07,51.23,50.79,49.8,46.36,-7.470021623746803,1.987951807228927,BEAR,BEAR,1.987951807228927,NEUTRAL
Lululemon,LULU,Tue after market,-25,2020-09-08,2020-09-09,AFH,334.83,326.9,323.93,320.0,334.92,336.28,315.25,317.67,-1.213225079492486,6.6708961141950684,NEUTRAL,NEUTRAL,6.6708961141950684,BULL
Casey's,CASY,Tue after market,-58,2020-09-08,2020-09-09,AFH,173.18,172.81,169.1,175.87,182.19,178.58,167.9,170.83,4.003548196333528,6.3609291244788535,BULL,BEAR,6.3609291244788535,BULL
Lovesac,LOVE,Wed before market,-2,2020-09-08,2020-09-10,PREMARKET,30.01,27.0,26.11,28.0,30.28,28.62,26.0,26.8,7.238605898123329,10.076923076923073,BULL,NEUTRAL,10.076923076923073,BULL
G-III,GIII,Wed before market,-46,2020-09-08,2020-09-10,PREMARKET,12.65,13.06,13.24,14.1,13.3,14.29,11.54,13.06,6.495468277945604,23.83015597920277,BULL,NEUTRAL,23.83015597920277,BULL
American Eagle,AEO,Wed before market,-51,2020-09-08,2020-09-10,PREMARKET,12.92,13.35,13.13,12.9,13.48,13.68,12.66,12.88,-1.7517136329017524,8.056872037914697,NEUTRAL,BEAR,8.056872037914697,BULL
Adobe,ADBE,Tue after market,2,2020-09-14,2020-09-15,AFH,493.74,505.5,497.67,476.0,499.69,505.5,491.49,475.5,-4.354290996041554,2.8505157785509327,BEAR,NEUTRAL,2.8505157785509327,BULL
FedEx,FDX,Tue after market,-61,2020-09-14,2020-09-15,AFH,232.62,250.48,234.28,247.78,237.43,253.6,228.19,243.82,5.762335666723573,11.135457294359963,BULL,BEAR,11.135457294359963,BULL
IBM,IBM,Mon after market,-23,2020-10-19,2020-10-19,AFH,120.59,113.93,119.37,111.62,121.11,114.26,118.95,111.12,-6.492418530619082,-3.9428331231609937,BEAR,NEUTRAL,-3.9428331231609937,BEAR
Logitech,LOGI,Mon after market,2,2020-10-19,2020-10-19,AFH,80.54,93.78,80.03,92.64,80.85,95.71,79.41,90.9,15.756591278270648,20.52638206774966,BULL,NEUTRAL,20.52638206774966,BULL
Snapchat,SNAP,Tue after market,15,2020-10-19,2020-10-20,AFH,28.28,34.97,28.45,36.5,28.95,38.89,27.91,34.52,28.295254833040428,39.34073808670728,BULL,NEUTRAL,39.34073808670728,BULL
Netflix,NFLX,Tue after market,-45,2020-10-19,2020-10-20,AFH,528.14,501.03,525.42,489.05,533.78,506.85,522.26,488.25,-6.922081382513023,-2.9506376134492363,BEAR,NEUTRAL,-2.9506376134492363,BEAR
iRobot,IRBT,Tue after market,0,2020-10-19,2020-10-20,AFH,91.75,92.12,96.0,83.48,98.55,92.47,91.75,79.5,-13.041666666666663,0.7847411444141583,BEAR,NEUTRAL,0.7847411444141583,NEUTRAL
AutoNation,AN,Wed before market,-33,2020-10-19,2020-10-21,PREMARKET,62.1,67.76,63.03,64.24,63.33,69.28,61.5,64.17,1.9197207678882888,12.650406504065037,NEUTRAL,NEUTRAL,12.650406504065037,BULL
Discover,DFS,Wed after market,30,2020-10-19,2020-10-21,AFH,61.75,64.2,59.52,64.98,61.92,65.93,59.34,62.72,9.1733870967742,11.105493764745544,BULL,NEUTRAL,11.105493764745544,BULL
Tesla,TSLA,Wed after market,29,2020-10-19,2020-10-21,AFH,422.7,441.92,422.64,425.79,432.95,445.23,421.25,424.51,0.7453151618398657,5.692581602373892,NEUTRAL,NEUTRAL,5.692581602373892,BULL
Netgear,NTGR,Wed after market,-5,2020-10-19,2020-10-21,AFH,36.55,36.77,36.53,35.14,37.4,36.9,35.38,33.03,-3.805091705447583,4.296212549462952,BEAR,NEUTRAL,4.296212549462952,BULL
Chipotle,CMG,Wed after market,-25,2020-10-19,2020-10-21,AFH,1344.08,1292.21,1366.66,1300.29,1366.66,1313.98,1338.0,1253.89,-4.856365153000752,-1.7952167414050813,BEAR,NEUTRAL,-1.7952167414050813,NEUTRAL
Whirlpool,WHR,Wed after market,-39,2020-10-19,2020-10-21,AFH,196.36,198.71,191.95,189.0,197.13,202.16,189.29,187.12,-1.5368585569158544,6.799091341328123,NEUTRAL,NEUTRAL,6.799091341328123,BULL
Mattel,MAT,Thu after market,-61,2020-10-19,2020-10-22,AFH,12.5,13.85,12.92,14.16,13.07,14.82,12.44,13.8,9.597523219814242,19.13183279742765,BULL,BEAR,19.13183279742765,BULL
Genuine Parts,GPC,Thu before market,43,2020-10-19,2020-10-22,PREMARKET,99.52,97.67,99.15,94.06,100.43,99.09,98.78,93.05,-5.133635905194156,0.3138287102652404,BEAR,NEUTRAL,0.3138287102652404,NEUTRAL
American Airlines,AAL,Thu before market,-82,2020-10-19,2020-10-22,PREMARKET,12.69,12.6,12.75,13.15,12.87,13.29,12.55,12.42,3.1372549019607954,5.8964143426294635,BULL,BEAR,5.8964143426294635,BULL
Sirius XM,SIRI,Thu before market,-70,2020-10-19,2020-10-22,PREMARKET,5.79,5.96,5.82,5.95,5.88,5.98,5.74,5.78,2.2336769759450092,4.181184668989557,BULL,BEAR,4.181184668989557,BULL
Snap-On,SNA,Thu before market,-61,2020-10-19,2020-10-22,PREMARKET,151.2,163.46,151.57,165.42,153.11,165.94,150.34,158.27,9.137692155439737,10.376479978714915,BULL,BEAR,10.376479978714915,BULL
BJ's,BJRI,Thu after market,-17,2020-10-19,2020-10-22,AFH,32.25,33.16,34.19,31.29,34.64,33.61,32.1,29.84,-8.48201228429365,4.704049844236757,BEAR,NEUTRAL,4.704049844236757,BULL
Kimberly-Clark,KMB,Thu before market,-25,2020-10-19,2020-10-22,PREMARKET,144.11,137.23,144.67,134.64,145.79,138.87,143.42,132.64,-6.933019976498233,-3.172500348626406,BEAR,NEUTRAL,-3.172500348626406,BEAR
Coca Cola,KO,Thu before market,-22,2020-10-19,2020-10-22,PREMARKET,48.79,49.98,48.82,49.5,49.25,50.01,48.61,49.2,1.3928717738631802,2.8800658300761173,NEUTRAL,NEUTRAL,2.8800658300761173,BULL
Southwest,LUV,Thu before market,6,2020-10-19,2020-10-22,PREMARKET,40.0,40.13,39.84,41.93,40.17,42.55,39.53,40.08,5.245983935742959,7.639767265368058,BULL,NEUTRAL,7.639767265368058,BULL
Alaska Air,ALK,Thu before market,10,2020-10-19,2020-10-22,PREMARKET,39.69,39.15,39.69,40.59,40.05,41.32,38.95,38.9,2.267573696145142,6.084724005134778,BULL,NEUTRAL,6.084724005134778,BULL
5/3 Bank,FITB,Thu before market,18,2020-10-19,2020-10-22,PREMARKET,23.07,23.55,22.94,23.4,23.42,23.62,22.92,22.38,2.005231037489086,3.054101221640493,BULL,NEUTRAL,3.054101221640493,BULL
Citrix,CTXS,Thu before market,-32,2020-10-19,2020-10-22,PREMARKET,135.5,134.23,135.19,125.56,136.75,134.93,134.69,124.67,-7.123307936977586,0.17818694780606936,BEAR,NEUTRAL,0.17818694780606936,NEUTRAL
AMEX,AXP,Fri before market,6,2020-10-19,2020-10-23,PREMARKET,100.78,99.72,103.84,100.06,103.91,102.7,100.65,99.09,-3.6402157164869053,2.03676105315449,BEAR,NEUTRAL,2.03676105315449,BULL
Bloomin Brands,BLMN,Fri before market,-60,2020-10-19,2020-10-23,PREMARKET,17.09,17.64,17.73,16.26,17.74,17.64,16.95,15.37,-8.291032148900157,4.070796460177006,BEAR,BEAR,4.070796460177006,BULL
Principal Financial,PFG,Mon after market,44,2020-10-26,2020-10-26,AFH,41.57,39.45,40.74,38.18,41.64,39.97,40.26,38.13,-6.283750613647521,-0.7203179334326903,BEAR,NEUTRAL,-0.7203179334326903,NEUTRAL
